state_clean,district,age_0_5,age_5_17,age_18_greater,total_enrolments,youth_pct,demo_age_5_17,demo_age_17_,demo_total,bio_age_5_17,bio_age_17_,bio_total,update_total,update_load,bio_stress,coverage_gap,seasonal_cv,trend_slope,recent_growth,log_enrol,log_update_load,log_bio_stress,state_enrol_share,state_update_share,data_issue,issue_reason,update_load_capped,bio_stress_capped,OPI_raw,OPI,youth_pct_band,update_load_capped_band,bio_stress_capped_band,coverage_gap_band,cluster,x,y,cluster_label,cluster_signature,_cluster_centroid_dist
arunachal pradesh,east siang,80,86,2,168,51.19047619017149,423.0,2080.0,2503.0,2242.0,1079.0,3321.0,5824.0,34.66666666646032,19767.85714273948,0.0,0.0,0.0,0.0,5.1298987149230735,3.574216545788011,9.891863106842724,0.038674033149162367,0.05351121401729142,False,OK,5.0,2000.0,40.35714286217049,40.35714286217049,High,High,High,High,5,0.28156826200929536,-0.12611016764522068,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.6415663435576535
arunachal pradesh,kamle,3,25,2,30,83.33333333055556,64.0,254.0,318.0,57.0,86.0,143.0,461.0,15.366666666154444,4766.666666507777,0.5503144654102191,0.0,0.0,0.0,3.4339872044851463,2.7952467461010686,8.469612295753464,0.006906077348064708,0.00423569190624508,False,OK,5.0,2000.0,74.76415095095986,74.76415095095986,High,High,High,High,2,-2.2246005200909837,-0.19297997001408912,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,2.318073444056504
arunachal pradesh,kra daadi,18,59,4,81,72.83950617194024,145.0,369.0,514.0,717.0,523.0,1240.0,1754.0,21.65432098738698,15308.641975119644,0.0,0.0,0.0,0.0,4.406719247264253,3.1203506058044312,9.636238103343654,0.01864640883977471,0.016115842957817504,False,OK,5.0,2000.0,46.85185185886602,46.85185185886602,High,High,High,High,5,-0.4396175465693293,0.3817415847650657,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),2.6676291699337136
arunachal pradesh,kurung kumey,19,44,12,75,58.666666665884435,106.0,229.0,335.0,1299.0,2091.0,3390.0,3725.0,49.666666666004446,45199.999999397325,0.0,0.0,0.0,0.0,4.330733340286331,3.9252682321650965,10.718874489456065,0.01726519337016177,0.034225493168683126,False,OK,5.0,2000.0,42.600000005632,42.600000005632,High,High,High,High,5,0.5728855959933232,-0.30491194872665756,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),2.175105896988064
arunachal pradesh,leparada,0,2,1,3,66.66666664444443,8.0,15.0,23.0,34.0,2.0,36.0,59.0,19.66666666011111,11999.999996,0.0,0.0,0.0,0.0,1.3862943611198906,3.0285220960597776,9.392745258298136,0.0006906077348064708,0.0005420950595845113,False,OK,5.0,2000.0,44.99999999999999,44.99999999999999,High,High,High,High,5,-0.7447933327685116,-0.8376521397630466,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),2.7017285596771092
arunachal pradesh,lohit,102,63,1,166,37.95180722868704,212.0,1654.0,1866.0,1796.0,2095.0,3891.0,5757.0,34.68072289135735,23439.759036003376,0.0,0.0,0.0,0.0,5.117993812416755,3.5746105679145668,10.062231625248716,0.03821362799262472,0.05289561454284799,False,OK,5.0,2000.0,36.385542172401294,36.385542172401294,High,High,High,High,5,0.5206027736354543,-0.5180913746509542,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.0602794996855365
arunachal pradesh,longding,141,719,37,897,80.15607580816037,263.0,1222.0,1485.0,1611.0,988.0,2599.0,4084.0,4.552954292079651,2897.4358974326674,0.0,0.0,0.0,0.0,6.8001700683022,1.714330091013573,7.971926524762474,0.20649171270713476,0.03752400378547702,False,OK,4.552954292079651,2000.0,46.811594210861976,46.811594210861976,High,High,High,High,3,-1.695373675083532,1.8712159458764441,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),2.581742226911127
arunachal pradesh,lower dibang valley,58,49,2,109,44.95412843995455,186.0,971.0,1157.0,1373.0,875.0,2248.0,3405.0,31.23853210980515,20623.85321081996,0.0,0.0,0.0,0.0,4.700480365792417,3.473162386509009,9.934252094126402,0.025092081031301772,0.031285316574326455,False,OK,5.0,2000.0,38.48623853648178,38.48623853648178,High,High,High,High,5,0.2847469303598902,-0.4312185723221267,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.2589709831023663
arunachal pradesh,lower siang,10,18,3,31,58.0645161271592,70.0,269.0,339.0,359.0,54.0,413.0,752.0,24.258064515346515,13322.580644731528,0.0,0.0,0.0,0.0,3.4657359027997265,3.229145491474676,9.497290725141555,0.007136279926333531,0.006909414996738178,False,OK,5.0,2000.0,42.41935484395422,42.41935484395422,High,High,High,High,5,-0.28958192088191714,-0.41055209304319185,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.901748314426017
arunachal pradesh,lower subansiri,50,55,0,105,52.380952380453515,198.0,1323.0,1521.0,1530.0,1150.0,2680.0,4201.0,40.00952380914276,25523.809523566437,0.0,0.0,0.0,0.0,4.663439094112067,3.7138043277574933,10.147406180656988,0.024171270718226476,0.03859900585278868,False,OK,5.0,2000.0,40.71428571937415,40.71428571937415,High,High,High,High,5,0.38711083780076827,-0.3006255874413447,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.7254004419020332
arunachal pradesh,namsai,95,54,1,150,35.99999999976,221.0,1914.0,2135.0,3561.0,2442.0,6003.0,8138.0,54.25333333297165,40019.9999997332,0.0,0.0,0.0,0.0,5.017279836814924,4.011928670396463,10.597159595325122,0.03453038674032354,0.0747723660152331,False,OK,5.0,2000.0,35.800000003528,35.800000003528,High,High,High,High,5,0.9677919579241937,-0.7441914306938935,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.3625266313498863
arunachal pradesh,pakke kessang,2,1,1,4,24.99999999375,14.0,73.0,87.0,30.0,44.0,74.0,161.0,40.2499999899375,18499.999995374998,0.1494252873660986,0.0,0.0,0.0,1.6094379124341003,3.7196511125367504,9.825580063409616,0.0009208103130752944,0.0014792763490357004,False,OK,5.0,2000.0,39.22413793209943,39.22413793209943,Mid,High,High,High,5,0.14313007509830272,-2.351230377781647,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.4380301637944735
arunachal pradesh,papum pare,201,241,5,447,53.91498881419706,770.0,4152.0,4922.0,4835.0,4424.0,9259.0,14181.0,31.72483221469413,20713.64653239214,0.0,0.0,0.0,0.0,6.104793232414985,3.4881341846535343,9.938596291000831,0.10290055248616414,0.13029576338928736,False,OK,5.0,2000.0,41.174496649650614,41.174496649650614,High,High,High,High,3,0.29019869917926316,0.32249737123521005,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.7437683279615823
arunachal pradesh,shi-yomi,8,22,5,35,62.85714285534695,43.0,195.0,238.0,210.0,319.0,529.0,767.0,21.914285713659595,15114.28571385388,0.0,0.0,0.0,0.0,3.58351893845611,3.1317605463497764,9.623461809704695,0.008057090239408825,0.007047235774598647,False,OK,5.0,2000.0,43.857142862889795,43.857142862889795,High,High,High,High,5,-0.36690087780911484,-0.2033127044305901,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),2.1477423382684537
arunachal pradesh,siang,39,60,4,103,58.25242718390046,175.0,602.0,777.0,880.0,429.0,1309.0,2086.0,20.252427184269393,12708.737863954284,0.0,0.0,0.0,0.0,4.6443908991413725,3.0564711092839754,9.450123739576973,0.023710865561688832,0.01916627617446255,False,OK,5.0,2000.0,42.47572816099538,42.47572816099538,High,High,High,High,5,-0.30848571418858084,0.06272318761439569,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.8942628565928736
arunachal pradesh,tawang,104,43,7,154,27.92207792189661,209.0,742.0,951.0,1866.0,598.0,2464.0,3415.0,22.175324675180683,15999.999999896105,0.0,0.0,0.0,0.0,5.043425116919247,3.143088121070318,9.680406499262382,0.03545119705339883,0.0313771970929001,False,OK,5.0,2000.0,33.37662337936119,33.37662337936119,Mid,High,High,High,5,0.27841332878080627,-0.7065666234397274,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),0.5268812461710808
arunachal pradesh,tirap,59,39,1,99,39.39393939354147,96.0,894.0,990.0,1371.0,522.0,1893.0,2883.0,29.121212120917967,19121.212121018976,0.0,0.0,0.0,0.0,4.605170185988092,3.405229645180328,9.858605876619057,0.022790055248613536,0.026489153504782138,False,OK,5.0,2000.0,36.81818182200184,36.81818182200184,High,High,High,High,5,0.29090053154439316,-0.6060727901876864,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),0.95115820025044
arunachal pradesh,upper siang,21,21,1,43,48.83720930118984,199.0,1122.0,1321.0,1235.0,561.0,1796.0,3117.0,72.48837209133748,41767.44185949379,0.0,0.0,0.0,0.0,3.784189633918261,4.297127190864456,10.639896353934398,0.009898710865559414,0.028639157639405454,False,OK,5.0,2000.0,39.651162795240666,39.651162795240666,High,High,High,High,5,0.8640972291271494,-0.8901193819815768,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.967512557362153
arunachal pradesh,upper subansiri,76,55,12,143,38.4615384612695,347.0,1202.0,1549.0,2462.0,1704.0,4166.0,5715.0,39.96503496475549,29132.86713266341,0.0,0.0,0.0,0.0,4.969813299576001,3.7127188971209493,10.279656595439127,0.03291896869244178,0.05250971636483868,False,OK,5.0,2000.0,36.538461542227004,36.538461542227004,High,High,High,High,5,0.6507511131643217,-0.5986801093285041,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.1627249604104322
arunachal pradesh,west kameng,157,103,18,278,37.05035971209694,375.0,1484.0,1859.0,2967.0,3205.0,6172.0,8031.0,28.88848920852918,22201.438848841004,0.0,0.0,0.0,0.0,5.631211781821365,3.3974734299708675,10.007957419882317,0.06399631675873296,0.07378924446649508,False,OK,5.0,2000.0,36.11510791733412,36.11510791733412,High,High,High,High,5,0.45448360872650384,-0.3108174323075595,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.0845739678110886
arunachal pradesh,west siang,110,80,2,192,41.66666666644965,521.0,3031.0,3552.0,3345.0,1301.0,4646.0,8198.0,42.697916666444286,24197.916666540637,0.0,0.0,0.0,0.0,5.262690188904886,3.777300427428381,10.09406314529733,0.04419889502761413,0.07532364912667498,False,OK,5.0,2000.0,37.500000004101565,37.500000004101565,High,High,High,High,5,0.6124816109745365,-0.4174960300955973,Mixed Operational Districts,Moderate Across Metrics (Needs Case-by-Case Review),1.3439328117953073
assam,bajali,19,8,2,29,27.586206895600473,57.0,787.0,844.0,6.0,17.0,23.0,867.0,29.896551723107017,793.1034482485136,0.972748815165909,0.0,0.0,0.0,3.4011973816621555,3.43064458295509,6.677213740227103,0.00012597905272440508,0.0004345211246429106,False,OK,5.0,793.1034482485136,77.04955875390466,77.04955875390466,Mid,High,High,High,1,-2.373855506300003,-2.47821474469914,Extreme Youth Gap Districts,Very High Coverage Gap + High Youth + Low Update Activity,2.1482890780472466
assam,baksa,2120,1179,400,3699,31.87347931872618,1346.0,15666.0,17012.0,11602.0,5853.0,17455.0,34467.0,9.317923763176719,4718.842930520487,0.0,0.0,0.0,0.0,8.216088098632316,2.3338825540741612,8.459530800593795,0.016068845380261185,0.017274094121184778,False,OK,5.0,2000.0,34.562043798805206,34.562043798805206,High,High,High,High,3,-0.36596107487806584,0.7828970514606611,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.9565143662309932
assam,barpeta,10545,3306,532,14383,22.98546895640527,4978.0,54164.0,59142.0,66392.0,29029.0,95421.0,154563.0,10.746228186052232,6634.290481818352,0.0,0.0,0.0,0.0,9.573871756711402,2.463532183614529,8.800157726036822,0.06248126604603856,0.07746353931739584,False,OK,5.0,2000.0,31.89564068922013,31.89564068922013,Mid,High,High,High,3,0.0607295742995093,0.9629419036785565,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.246843554914436
assam,biswanath,789,464,76,1329,34.91346877348765,844.0,10181.0,11025.0,6159.0,3389.0,9548.0,20573.0,15.48006019562417,7184.349134682329,0.13396825396833256,0.0,0.0,0.0,7.1929342212158,2.802151177121752,8.879799389494336,0.0057733158989908395,0.010310730216007613,False,OK,5.0,2000.0,41.50261206411261,41.50261206411261,High,High,High,High,3,-0.32876670105733613,0.2107653670164517,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.0276400780465997
assam,bongaigaon,2324,626,225,3175,19.716535433064657,3318.0,35806.0,39124.0,24633.0,11975.0,36608.0,75732.0,23.85259842518934,11530.07874015385,0.06430835292917214,0.0,0.0,0.0,8.063377822367027,3.2129623114700996,9.352801168310272,0.013792534220689176,0.037955194707562756,False,OK,5.0,2000.0,33.8088365137038,33.8088365137038,Mid,High,High,High,0,0.48117252392129384,0.033701236876840394,High Stress Urban Systems,High Update Load + High Biometric Stress + High Volume,0.49014476045907446
assam,cachar,11474,4513,1527,17514,25.76795706291962,5078.0,52941.0,58019.0,42167.0,23978.0,66145.0,124164.0,7.089414182938958,3776.6929313689748,0.0,0.0,0.0,0.0,9.770812935631588,2.090556315956395,8.236868766666358,0.07608265963500795,0.06222823635543524,False,OK,5.0,2000.0,32.73038712145268,32.73038712145268,Mid,High,High,High,3,-0.35985942668850723,1.2292234788275593,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.3868668876405046
assam,charaideo,659,336,194,1189,28.259041211078,763.0,9150.0,9913.0,6096.0,2197.0,8293.0,18206.0,15.312026913359704,6974.768713198508,0.1634217693938098,0.0,0.0,0.0,7.0817085861055755,2.7919026831824962,8.850197810394478,0.0051651411617006085,0.00912444243973337,False,OK,5.0,2000.0,40.831691988870745,40.831691988870745,Mid,High,High,High,3,-0.3129140528821041,-0.05340944662723769,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.309102537992264
assam,chirang,2013,1071,264,3348,31.989247311818403,1175.0,12222.0,13397.0,18078.0,9009.0,27087.0,40484.0,12.091995221023867,8090.50179211228,0.0,0.0,0.0,0.0,8.116417072794205,2.57200099160861,8.998569628437764,0.014544064431769248,0.02028968074976193,False,OK,5.0,2000.0,34.59677419674445,34.59677419674445,High,High,High,High,3,-0.06662374735734997,0.6744940161111515,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),0.8148925487990643
assam,darrang,4390,1914,1291,7595,25.2007899934134,3187.0,25132.0,28319.0,16240.0,10025.0,26265.0,54584.0,7.186833443053694,3458.1961816980306,0.07253080970376524,0.0,0.0,0.0,8.935377071932177,2.102527186111845,8.148791523633582,0.032993479497995054,0.027356287275096463,False,OK,5.0,2000.0,35.82412343721354,35.82412343721354,Mid,High,High,High,3,-0.5756343563499678,0.8295067172606031,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.3502140998581338
assam,dhemaji,3864,1846,1191,6901,26.74974641355937,1927.0,20422.0,22349.0,12494.0,8236.0,20730.0,43079.0,6.2424286335304675,3003.9124764522526,0.07244171998751303,0.0,0.0,0.0,8.839566503657949,1.9799565967682167,8.00800372057251,0.02997867044314205,0.021590237057084138,False,OK,5.0,2000.0,36.28480132618087,36.28480132618087,Mid,High,High,High,3,-0.7229300843564593,0.8780562300204947,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.4000195809850635
assam,dhubri,8432,3849,365,12646,30.436501660601735,7185.0,73614.0,80799.0,40373.0,19102.0,59475.0,140274.0,11.09236122093855,4703.068163845903,0.2639141573534417,0.0,0.0,0.0,9.445175311879977,2.492573949191718,8.456182980086975,0.05493555519837333,0.07030221019395576,False,OK,5.0,2000.0,46.007087582129046,46.007087582129046,High,High,High,High,3,-0.622359303202935,0.8209625527223946,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.1838986596651404
assam,dibrugarh,3895,1675,1492,7062,23.71849334465821,1874.0,24645.0,26519.0,14970.0,11765.0,26735.0,53254.0,7.540923251202557,3785.7547436981326,0.0,0.0,0.0,0.0,8.862625169408922,2.1448691109972295,8.239264663115964,0.030678071391025817,0.02668972084398335,False,OK,5.0,2000.0,32.11554800576931,32.11554800576931,Mid,High,High,High,3,-0.3762325650899748,0.8322776227669847,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.3800393204803105
assam,dima hasao,119,103,28,250,41.1999999998352,16.0,264.0,280.0,11.0,14.0,25.0,305.0,1.21999999999512,99.9999999996,0.9107142857146046,0.0,0.0,0.0,5.5254529391317835,0.7975071958819899,4.615120516837299,0.001086026316589699,0.00015285921916503777,False,OK,1.21999999999512,99.9999999996,59.442142861203365,59.442142861203365,High,High,High,High,2,-4.491368809315246,-0.46948879722354664,High Volume Infrastructure Hubs,High Enrollment Volume + High Youth Share,2.081943486468733
assam,goalpara,6881,2220,797,9898,22.428773489591592,4325.0,36242.0,40567.0,17021.0,10603.0,27624.0,68191.0,6.88937159021955,2790.866841785937,0.319052431779542,0.0,0.0,0.0,9.200189020919808,2.065516485325837,7.934465769974847,0.04299795392641936,0.034175813160928166,False,OK,5.0,2000.0,46.08599147919975,46.08599147919975,Mid,High,High,High,3,-1.0482447620649453,0.566995849790605,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.8173697161678468
assam,golaghat,5537,4047,1921,11505,35.17601043024466,1998.0,25926.0,27924.0,12369.0,7785.0,20154.0,48078.0,4.17887874836991,1751.7601043023249,0.27825526428880965,0.0,0.0,0.0,9.350623917423238,1.6445885749973648,7.468947026898488,0.049978931089457945,0.024095624718087495,False,OK,4.17887874836991,1751.7601043023249,43.968683767436985,43.968683767436985,High,High,High,High,3,-1.5386916913254596,1.1669092641950412,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.7965231222090157
assam,hailakandi,3826,1441,311,5578,25.83363212620548,2253.0,19049.0,21302.0,14201.0,6922.0,21123.0,42425.0,7.605772678377983,3786.841161706026,0.008402966857618654,0.0,0.0,0.0,8.626764827845529,2.1524332197493914,8.239551521459013,0.024231419175749364,0.021262466796972877,False,OK,5.0,2000.0,33.12822314903785,33.12822314903785,Mid,High,High,High,3,-0.4371978732134847,0.7982178921904157,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.290796713011774
assam,hojai,5288,1607,155,7050,22.794326241131518,2371.0,22937.0,25308.0,15271.0,13731.0,29002.0,54310.0,7.703546099289687,4113.758865247643,0.0,0.0,0.0,0.0,8.860924729719041,2.163730540234698,8.322335512426418,0.03062594212782951,0.027218964566731806,False,OK,5.0,2000.0,31.83829787461889,31.83829787461889,Mid,High,High,High,3,-0.326329817994216,0.7981323870586048,Stress Anomaly Districts,High Stress + Low Volume (Operational Inefficiency),1.3982346163730344
